country,date,confirmed,deaths,recovered,Lat,Long
Egypt,5/11/20,9746,533,2172,26.820553000000004,30.802497999999996
Egypt,5/12/20,10093,544,2326,26.820553000000004,30.802497999999996
Egypt,5/13/20,10431,556,2486,26.820553000000004,30.802497999999996
Egypt,5/14/20,10829,571,2626,26.820553000000004,30.802497999999996
Egypt,5/15/20,11228,592,2799,26.820553000000004,30.802497999999996
Egypt,5/16/20,11719,612,2950,26.820553000000004,30.802497999999996
Egypt,5/17/20,12229,630,3172,26.820553000000004,30.802497999999996
Egypt,5/18/20,12764,645,3440,26.820553000000004,30.802497999999996
Egypt,5/19/20,13484,659,3742,26.820553000000004,30.802497999999996
Egypt,5/20/20,14229,680,3994,26.820553000000004,30.802497999999996
Egypt,5/21/20,15003,696,4217,26.820553000000004,30.802497999999996
Egypt,5/22/20,15786,707,4374,26.820553000000004,30.802497999999996
Egypt,5/23/20,16513,735,4628,26.820553000000004,30.802497999999996
Egypt,5/24/20,17265,764,4807,26.820553000000004,30.802497999999996
Egypt,5/25/20,17967,783,4900,26.820553000000004,30.802497999999996
Egypt,5/26/20,18756,797,5027,26.820553000000004,30.802497999999996
Egypt,5/27/20,19666,816,5205,26.820553000000004,30.802497999999996
Egypt,5/28/20,20793,845,5359,26.820553000000004,30.802497999999996
Egypt,5/29/20,22082,879,5511,26.820553000000004,30.802497999999996
Egypt,5/30/20,23449,913,5693,26.820553000000004,30.802497999999996
Egypt,5/31/20,24985,959,6037,26.820553000000004,30.802497999999996
Egypt,6/1/20,26384,1005,6447,26.820553000000004,30.802497999999996
Egypt,6/2/20,27536,1052,6827,26.820553000000004,30.802497999999996
Egypt,6/3/20,28615,1088,7350,26.820553000000004,30.802497999999996
Egypt,6/4/20,29767,1126,7756,26.820553000000004,30.802497999999996
Egypt,6/5/20,31115,1166,8158,26.820553000000004,30.802497999999996
Egypt,6/6/20,32612,1198,8538,26.820553000000004,30.802497999999996
Egypt,6/7/20,34079,1237,8961,26.820553000000004,30.802497999999996
Egypt,6/8/20,35444,1271,9375,26.820553000000004,30.802497999999996
Egypt,6/9/20,36829,1306,9786,26.820553000000004,30.802497999999996
Egypt,6/10/20,38284,1342,10289,26.820553000000004,30.802497999999996
Egypt,6/11/20,39726,1377,10691,26.820553000000004,30.802497999999996
Egypt,6/12/20,41303,1422,11108,26.820553000000004,30.802497999999996
Egypt,6/13/20,42980,1484,11529,26.820553000000004,30.802497999999996
Egypt,6/14/20,44598,1575,11931,26.820553000000004,30.802497999999996
Egypt,6/15/20,46289,1672,12329,26.820553000000004,30.802497999999996
Egypt,6/16/20,47856,1766,12730,26.820553000000004,30.802497999999996
Egypt,6/17/20,49219,1850,13141,26.820553000000004,30.802497999999996
Egypt,6/18/20,50437,1938,13528,26.820553000000004,30.802497999999996
Egypt,6/19/20,52211,2017,13928,26.820553000000004,30.802497999999996
Egypt,6/20/20,53758,2106,14327,26.820553000000004,30.802497999999996
Egypt,6/21/20,55233,2193,14736,26.820553000000004,30.802497999999996
Egypt,6/22/20,56809,2278,15133,26.820553000000004,30.802497999999996
Egypt,6/23/20,58141,2365,15535,26.820553000000004,30.802497999999996
Egypt,6/24/20,59561,2450,15935,26.820553000000004,30.802497999999996
Egypt,6/25/20,61130,2533,16338,26.820553000000004,30.802497999999996
Egypt,6/26/20,62755,2620,16737,26.820553000000004,30.802497999999996
Egypt,6/27/20,63923,2708,17140,26.820553000000004,30.802497999999996
Egypt,6/28/20,65188,2789,17539,26.820553000000004,30.802497999999996
Egypt,6/29/20,66754,2872,17951,26.820553000000004,30.802497999999996
Egypt,6/30/20,68311,2953,18460,26.820553000000004,30.802497999999996
Egypt,7/1/20,69814,3034,18881,26.820553000000004,30.802497999999996
Egypt,7/2/20,71299,3120,19288,26.820553000000004,30.802497999999996
Egypt,7/3/20,72711,3201,19690,26.820553000000004,30.802497999999996
Egypt,7/4/20,74035,3280,20103,26.820553000000004,30.802497999999996
Egypt,7/5/20,75253,3343,20726,26.820553000000004,30.802497999999996
Egypt,7/6/20,76222,3422,21238,26.820553000000004,30.802497999999996
Egypt,7/7/20,77279,3489,21718,26.820553000000004,30.802497999999996
Egypt,7/8/20,78304,3564,22241,26.820553000000004,30.802497999999996
Egypt,7/9/20,79254,3617,22753,26.820553000000004,30.802497999999996
Egypt,7/10/20,80235,3702,23274,26.820553000000004,30.802497999999996
Egypt,7/11/20,81158,3769,23876,26.820553000000004,30.802497999999996
Egypt,7/12/20,82070,3858,24419,26.820553000000004,30.802497999999996
Egypt,7/13/20,83001,3935,24975,26.820553000000004,30.802497999999996
Egypt,7/14/20,83930,4008,25544,26.820553000000004,30.802497999999996
Egypt,7/15/20,84843,4067,26135,26.820553000000004,30.802497999999996
Egypt,7/16/20,85771,4120,26691,26.820553000000004,30.802497999999996
Egypt,7/17/20,86474,4188,27302,26.820553000000004,30.802497999999996
Egypt,7/18/20,87172,4251,27868,26.820553000000004,30.802497999999996
Egypt,7/19/20,87775,4302,28380,26.820553000000004,30.802497999999996
Egypt,7/20/20,88402,4352,28924,26.820553000000004,30.802497999999996
Egypt,7/21/20,89078,4399,29473,26.820553000000004,30.802497999999996
Egypt,7/22/20,89745,4440,30075,26.820553000000004,30.802497999999996
Egypt,7/23/20,90413,4480,31066,26.820553000000004,30.802497999999996
Egypt,7/24/20,91072,4518,31970,26.820553000000004,30.802497999999996
Egypt,7/25/20,91583,4558,32903,26.820553000000004,30.802497999999996
Egypt,7/26/20,92062,4606,33831,26.820553000000004,30.802497999999996
Egypt,7/27/20,92482,4652,34838,26.820553000000004,30.802497999999996
Egypt,7/28/20,92947,4691,35959,26.820553000000004,30.802497999999996
Egypt,7/29/20,93356,4728,37025,26.820553000000004,30.802497999999996
Egypt,7/30/20,93757,4774,38236,26.820553000000004,30.802497999999996
Egypt,7/31/20,94078,4805,39638,26.820553000000004,30.802497999999996
Egypt,8/1/20,94316,4834,41137,26.820553000000004,30.802497999999996
Egypt,8/2/20,94483,4865,42455,26.820553000000004,30.802497999999996
Egypt,8/3/20,94640,4888,44066,26.820553000000004,30.802497999999996
Egypt,8/4/20,94752,4912,45569,26.820553000000004,30.802497999999996
Egypt,8/5/20,94875,4930,47182,26.820553000000004,30.802497999999996
Egypt,8/6/20,95006,4951,48898,26.820553000000004,30.802497999999996
Egypt,8/7/20,95147,4971,50553,26.820553000000004,30.802497999999996
Egypt,8/8/20,95314,4992,51672,26.820553000000004,30.802497999999996
Egypt,8/9/20,95492,5009,52678,26.820553000000004,30.802497999999996
Egypt,8/10/20,95666,5035,53779,26.820553000000004,30.802497999999996
Egypt,8/11/20,95834,5059,54888,26.820553000000004,30.802497999999996
Egypt,8/12/20,95963,5085,55901,26.820553000000004,30.802497999999996
Egypt,8/13/20,96108,5107,56890,26.820553000000004,30.802497999999996
Egypt,8/14/20,96220,5124,57858,26.820553000000004,30.802497999999996
El Salvador,1/22/20,0,0,0,13.7942,-88.8965
El Salvador,1/23/20,0,0,0,13.7942,-88.8965
El Salvador,1/24/20,0,0,0,13.7942,-88.8965
El Salvador,1/25/20,0,0,0,13.7942,-88.8965
El Salvador,1/26/20,0,0,0,13.7942,-88.8965
El Salvador,1/27/20,0,0,0,13.7942,-88.8965
El Salvador,1/28/20,0,0,0,13.7942,-88.8965
El Salvador,1/29/20,0,0,0,13.7942,-88.8965
El Salvador,1/30/20,0,0,0,13.7942,-88.8965
El Salvador,1/31/20,0,0,0,13.7942,-88.8965
El Salvador,2/1/20,0,0,0,13.7942,-88.8965
El Salvador,2/2/20,0,0,0,13.7942,-88.8965
El Salvador,2/3/20,0,0,0,13.7942,-88.8965
El Salvador,2/4/20,0,0,0,13.7942,-88.8965
El Salvador,2/5/20,0,0,0,13.7942,-88.8965
El Salvador,2/6/20,0,0,0,13.7942,-88.8965
El Salvador,2/7/20,0,0,0,13.7942,-88.8965
El Salvador,2/8/20,0,0,0,13.7942,-88.8965
El Salvador,2/9/20,0,0,0,13.7942,-88.8965
El Salvador,2/10/20,0,0,0,13.7942,-88.8965
El Salvador,2/11/20,0,0,0,13.7942,-88.8965
El Salvador,2/12/20,0,0,0,13.7942,-88.8965
El Salvador,2/13/20,0,0,0,13.7942,-88.8965
El Salvador,2/14/20,0,0,0,13.7942,-88.8965
El Salvador,2/15/20,0,0,0,13.7942,-88.8965
El Salvador,2/16/20,0,0,0,13.7942,-88.8965
El Salvador,2/17/20,0,0,0,13.7942,-88.8965
El Salvador,2/18/20,0,0,0,13.7942,-88.8965
El Salvador,2/19/20,0,0,0,13.7942,-88.8965
El Salvador,2/20/20,0,0,0,13.7942,-88.8965
El Salvador,2/21/20,0,0,0,13.7942,-88.8965
El Salvador,2/22/20,0,0,0,13.7942,-88.8965
El Salvador,2/23/20,0,0,0,13.7942,-88.8965
El Salvador,2/24/20,0,0,0,13.7942,-88.8965
El Salvador,2/25/20,0,0,0,13.7942,-88.8965
El Salvador,2/26/20,0,0,0,13.7942,-88.8965
El Salvador,2/27/20,0,0,0,13.7942,-88.8965
El Salvador,2/28/20,0,0,0,13.7942,-88.8965
El Salvador,2/29/20,0,0,0,13.7942,-88.8965
El Salvador,3/1/20,0,0,0,13.7942,-88.8965
El Salvador,3/2/20,0,0,0,13.7942,-88.8965
El Salvador,3/3/20,0,0,0,13.7942,-88.8965
El Salvador,3/4/20,0,0,0,13.7942,-88.8965
El Salvador,3/5/20,0,0,0,13.7942,-88.8965
El Salvador,3/6/20,0,0,0,13.7942,-88.8965
El Salvador,3/7/20,0,0,0,13.7942,-88.8965
El Salvador,3/8/20,0,0,0,13.7942,-88.8965
El Salvador,3/9/20,0,0,0,13.7942,-88.8965
El Salvador,3/10/20,0,0,0,13.7942,-88.8965
El Salvador,3/11/20,0,0,0,13.7942,-88.8965
El Salvador,3/12/20,0,0,0,13.7942,-88.8965
El Salvador,3/13/20,0,0,0,13.7942,-88.8965
El Salvador,3/14/20,0,0,0,13.7942,-88.8965
El Salvador,3/15/20,0,0,0,13.7942,-88.8965
El Salvador,3/16/20,0,0,0,13.7942,-88.8965
El Salvador,3/17/20,0,0,0,13.7942,-88.8965
El Salvador,3/18/20,0,0,0,13.7942,-88.8965
El Salvador,3/19/20,1,0,0,13.7942,-88.8965
El Salvador,3/20/20,1,0,0,13.7942,-88.8965
El Salvador,3/21/20,3,0,0,13.7942,-88.8965
El Salvador,3/22/20,3,0,0,13.7942,-88.8965
El Salvador,3/23/20,3,0,0,13.7942,-88.8965
El Salvador,3/24/20,5,0,0,13.7942,-88.8965
El Salvador,3/25/20,9,0,0,13.7942,-88.8965
El Salvador,3/26/20,13,0,0,13.7942,-88.8965
El Salvador,3/27/20,13,0,0,13.7942,-88.8965
El Salvador,3/28/20,19,0,0,13.7942,-88.8965
El Salvador,3/29/20,24,0,0,13.7942,-88.8965
El Salvador,3/30/20,30,0,0,13.7942,-88.8965
El Salvador,3/31/20,32,1,0,13.7942,-88.8965
El Salvador,4/1/20,32,1,0,13.7942,-88.8965
El Salvador,4/2/20,41,2,0,13.7942,-88.8965
El Salvador,4/3/20,46,2,0,13.7942,-88.8965
El Salvador,4/4/20,56,3,2,13.7942,-88.8965
El Salvador,4/5/20,62,3,2,13.7942,-88.8965
El Salvador,4/6/20,69,4,5,13.7942,-88.8965
El Salvador,4/7/20,78,4,5,13.7942,-88.8965
El Salvador,4/8/20,93,5,9,13.7942,-88.8965
El Salvador,4/9/20,103,6,14,13.7942,-88.8965
El Salvador,4/10/20,117,6,15,13.7942,-88.8965
El Salvador,4/11/20,118,6,19,13.7942,-88.8965
El Salvador,4/12/20,125,6,21,13.7942,-88.8965
El Salvador,4/13/20,137,6,22,13.7942,-88.8965
El Salvador,4/14/20,149,6,25,13.7942,-88.8965
El Salvador,4/15/20,159,6,30,13.7942,-88.8965
El Salvador,4/16/20,164,6,33,13.7942,-88.8965
El Salvador,4/17/20,177,7,38,13.7942,-88.8965
El Salvador,4/18/20,190,7,43,13.7942,-88.8965
El Salvador,4/19/20,201,7,44,13.7942,-88.8965
El Salvador,4/20/20,218,7,46,13.7942,-88.8965
El Salvador,4/21/20,225,7,48,13.7942,-88.8965
El Salvador,4/22/20,237,7,63,13.7942,-88.8965
El Salvador,4/23/20,250,8,67,13.7942,-88.8965
El Salvador,4/24/20,274,8,75,13.7942,-88.8965
El Salvador,4/25/20,274,8,75,13.7942,-88.8965
El Salvador,4/26/20,298,8,83,13.7942,-88.8965
El Salvador,4/27/20,323,8,89,13.7942,-88.8965
El Salvador,4/28/20,345,8,97,13.7942,-88.8965
El Salvador,4/29/20,377,9,106,13.7942,-88.8965
El Salvador,4/30/20,395,10,119,13.7942,-88.8965
El Salvador,5/1/20,424,10,124,13.7942,-88.8965
El Salvador,5/2/20,446,11,141,13.7942,-88.8965
El Salvador,5/3/20,490,11,154,13.7942,-88.8965
El Salvador,5/4/20,555,13,180,13.7942,-88.8965
El Salvador,5/5/20,587,14,205,13.7942,-88.8965
El Salvador,5/6/20,633,15,219,13.7942,-88.8965
El Salvador,5/7/20,695,15,252,13.7942,-88.8965
El Salvador,5/8/20,742,16,257,13.7942,-88.8965
El Salvador,5/9/20,784,17,276,13.7942,-88.8965
El Salvador,5/10/20,889,17,293,13.7942,-88.8965
El Salvador,5/11/20,958,18,325,13.7942,-88.8965
El Salvador,5/12/20,998,20,349,13.7942,-88.8965
El Salvador,5/13/20,1037,20,374,13.7942,-88.8965
El Salvador,5/14/20,1112,23,405,13.7942,-88.8965
El Salvador,5/15/20,1210,25,417,13.7942,-88.8965
El Salvador,5/16/20,1265,26,441,13.7942,-88.8965
El Salvador,5/17/20,1338,30,464,13.7942,-88.8965
El Salvador,5/18/20,1413,30,474,13.7942,-88.8965
El Salvador,5/19/20,1498,30,502,13.7942,-88.8965
El Salvador,5/20/20,1571,31,537,13.7942,-88.8965
El Salvador,5/21/20,1640,33,544,13.7942,-88.8965
El Salvador,5/22/20,1725,33,570,13.7942,-88.8965
El Salvador,5/23/20,1819,33,570,13.7942,-88.8965
El Salvador,5/24/20,1915,35,633,13.7942,-88.8965
El Salvador,5/25/20,1983,35,772,13.7942,-88.8965
El Salvador,5/26/20,2042,36,787,13.7942,-88.8965
El Salvador,5/27/20,2109,39,891,13.7942,-88.8965
El Salvador,5/28/20,2194,39,1002,13.7942,-88.8965
El Salvador,5/29/20,2278,42,1015,13.7942,-88.8965
El Salvador,5/30/20,2395,46,1031,13.7942,-88.8965
El Salvador,5/31/20,2517,46,1040,13.7942,-88.8965
El Salvador,6/1/20,2582,46,1063,13.7942,-88.8965
El Salvador,6/2/20,2653,49,1160,13.7942,-88.8965
El Salvador,6/3/20,2705,51,1186,13.7942,-88.8965
El Salvador,6/4/20,2781,52,1214,13.7942,-88.8965
El Salvador,6/5/20,2849,53,1249,13.7942,-88.8965
El Salvador,6/6/20,2934,53,1281,13.7942,-88.8965
El Salvador,6/7/20,3015,53,1305,13.7942,-88.8965
El Salvador,6/8/20,3104,56,1379,13.7942,-88.8965
El Salvador,6/9/20,3191,60,1419,13.7942,-88.8965
El Salvador,6/10/20,3274,64,1438,13.7942,-88.8965
El Salvador,6/11/20,3373,68,1504,13.7942,-88.8965
El Salvador,6/12/20,3481,68,1587,13.7942,-88.8965
El Salvador,6/13/20,3603,72,1738,13.7942,-88.8965
El Salvador,6/14/20,3720,74,1846,13.7942,-88.8965
El Salvador,6/15/20,3826,74,1926,13.7942,-88.8965
El Salvador,6/16/20,3941,76,2041,13.7942,-88.8965
El Salvador,6/17/20,4066,79,2137,13.7942,-88.8965
El Salvador,6/18/20,4200,82,2235,13.7942,-88.8965
El Salvador,6/19/20,4329,86,2310,13.7942,-88.8965
El Salvador,6/20/20,4475,93,2449,13.7942,-88.8965
El Salvador,6/21/20,4626,98,2535,13.7942,-88.8965
El Salvador,6/22/20,4808,107,2655,13.7942,-88.8965
El Salvador,6/23/20,4973,113,2814,13.7942,-88.8965
El Salvador,6/24/20,5150,119,2924,13.7942,-88.8965
El Salvador,6/25/20,5336,126,3116,13.7942,-88.8965
El Salvador,6/26/20,5517,133,3291,13.7942,-88.8965
El Salvador,6/27/20,5727,143,3447,13.7942,-88.8965
El Salvador,6/28/20,5934,152,3557,13.7942,-88.8965
El Salvador,6/29/20,6173,164,3648,13.7942,-88.8965
El Salvador,6/30/20,6438,174,3770,13.7942,-88.8965
El Salvador,7/1/20,6736,182,3964,13.7942,-88.8965
El Salvador,7/2/20,7000,191,4115,13.7942,-88.8965
El Salvador,7/3/20,7267,202,4268,13.7942,-88.8965
El Salvador,7/4/20,7507,210,4434,13.7942,-88.8965
El Salvador,7/5/20,7777,217,4573,13.7942,-88.8965
El Salvador,7/6/20,8027,223,4730,13.7942,-88.8965
El Salvador,7/7/20,8307,229,4929,13.7942,-88.8965
El Salvador,7/8/20,8566,235,5133,13.7942,-88.8965
El Salvador,7/9/20,8844,243,5289,13.7942,-88.8965
El Salvador,7/10/20,9142,249,5428,13.7942,-88.8965
El Salvador,7/11/20,9391,254,5516,13.7942,-88.8965
El Salvador,7/12/20,9674,260,5634,13.7942,-88.8965
El Salvador,7/13/20,9978,267,5732,13.7942,-88.8965
El Salvador,7/14/20,10303,278,5919,13.7942,-88.8965
El Salvador,7/15/20,10645,286,6120,13.7942,-88.8965
El Salvador,7/16/20,10957,298,6257,13.7942,-88.8965
El Salvador,7/17/20,11207,309,6422,13.7942,-88.8965
El Salvador,7/18/20,11508,324,6560,13.7942,-88.8965
El Salvador,7/19/20,11846,335,6705,13.7942,-88.8965
El Salvador,7/20/20,12207,344,6831,13.7942,-88.8965
El Salvador,7/21/20,12582,352,6965,13.7942,-88.8965
El Salvador,7/22/20,12975,363,7119,13.7942,-88.8965
El Salvador,7/23/20,13377,372,7276,13.7942,-88.8965
El Salvador,7/24/20,13792,379,7415,13.7942,-88.8965
El Salvador,7/25/20,14221,390,7549,13.7942,-88.8965
El Salvador,7/26/20,14630,400,7648,13.7942,-88.8965
El Salvador,7/27/20,15035,408,7778,13.7942,-88.8965
El Salvador,7/28/20,15446,417,7903,13.7942,-88.8965
El Salvador,7/29/20,15841,430,8071,13.7942,-88.8965
El Salvador,7/30/20,16230,439,8206,13.7942,-88.8965
El Salvador,7/31/20,16632,448,8362,13.7942,-88.8965
El Salvador,8/1/20,17050,459,8495,13.7942,-88.8965
El Salvador,8/2/20,17448,467,8634,13.7942,-88.8965
El Salvador,8/3/20,17843,477,8809,13.7942,-88.8965
El Salvador,8/4/20,18262,486,8954,13.7942,-88.8965
El Salvador,8/5/20,18701,498,9111,13.7942,-88.8965
El Salvador,8/6/20,19126,513,9236,13.7942,-88.8965
El Salvador,8/7/20,19544,520,9379,13.7942,-88.8965
El Salvador,8/8/20,19978,536,9515,13.7942,-88.8965
El Salvador,8/9/20,20423,549,9626,13.7942,-88.8965
El Salvador,8/10/20,20872,563,9720,13.7942,-88.8965
El Salvador,8/11/20,21269,570,9875,13.7942,-88.8965
El Salvador,8/12/20,21644,577,10056,13.7942,-88.8965
El Salvador,8/13/20,21993,584,10254,13.7942,-88.8965
El Salvador,8/14/20,22314,595,10455,13.7942,-88.8965
Equatorial Guinea,1/22/20,0,0,0,1.6508,10.2679
Equatorial Guinea,1/23/20,0,0,0,1.6508,10.2679
Equatorial Guinea,1/24/20,0,0,0,1.6508,10.2679
Equatorial Guinea,1/25/20,0,0,0,1.6508,10.2679
Equatorial Guinea,1/26/20,0,0,0,1.6508,10.2679
Equatorial Guinea,1/27/20,0,0,0,1.6508,10.2679
Equatorial Guinea,1/28/20,0,0,0,1.6508,10.2679
Equatorial Guinea,1/29/20,0,0,0,1.6508,10.2679
Equatorial Guinea,1/30/20,0,0,0,1.6508,10.2679
Equatorial Guinea,1/31/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/1/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/2/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/3/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/4/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/5/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/6/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/7/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/8/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/9/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/10/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/11/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/12/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/13/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/14/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/15/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/16/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/17/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/18/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/19/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/20/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/21/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/22/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/23/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/24/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/25/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/26/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/27/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/28/20,0,0,0,1.6508,10.2679
Equatorial Guinea,2/29/20,0,0,0,1.6508,10.2679
Equatorial Guinea,3/1/20,0,0,0,1.6508,10.2679
Equatorial Guinea,3/2/20,0,0,0,1.6508,10.2679
Equatorial Guinea,3/3/20,0,0,0,1.6508,10.2679
Equatorial Guinea,3/4/20,0,0,0,1.6508,10.2679
Equatorial Guinea,3/5/20,0,0,0,1.6508,10.2679
Equatorial Guinea,3/6/20,0,0,0,1.6508,10.2679
Equatorial Guinea,3/7/20,0,0,0,1.6508,10.2679
Equatorial Guinea,3/8/20,0,0,0,1.6508,10.2679
Equatorial Guinea,3/9/20,0,0,0,1.6508,10.2679
Equatorial Guinea,3/10/20,0,0,0,1.6508,10.2679
Equatorial Guinea,3/11/20,0,0,0,1.6508,10.2679
Equatorial Guinea,3/12/20,0,0,0,1.6508,10.2679
Equatorial Guinea,3/13/20,0,0,0,1.6508,10.2679
Equatorial Guinea,3/14/20,0,0,0,1.6508,10.2679
Equatorial Guinea,3/15/20,1,0,0,1.6508,10.2679
Equatorial Guinea,3/16/20,1,0,0,1.6508,10.2679
Equatorial Guinea,3/17/20,1,0,0,1.6508,10.2679
Equatorial Guinea,3/18/20,4,0,0,1.6508,10.2679
Equatorial Guinea,3/19/20,6,0,0,1.6508,10.2679
Equatorial Guinea,3/20/20,6,0,0,1.6508,10.2679
Equatorial Guinea,3/21/20,6,0,0,1.6508,10.2679
Equatorial Guinea,3/22/20,6,0,0,1.6508,10.2679
Equatorial Guinea,3/23/20,9,0,0,1.6508,10.2679
Equatorial Guinea,3/24/20,9,0,0,1.6508,10.2679
Equatorial Guinea,3/25/20,9,0,0,1.6508,10.2679
Equatorial Guinea,3/26/20,12,0,0,1.6508,10.2679
Equatorial Guinea,3/27/20,12,0,0,1.6508,10.2679
Equatorial Guinea,3/28/20,12,0,0,1.6508,10.2679
Equatorial Guinea,3/29/20,12,0,0,1.6508,10.2679
Equatorial Guinea,3/30/20,12,0,0,1.6508,10.2679
Equatorial Guinea,3/31/20,12,0,1,1.6508,10.2679
Equatorial Guinea,4/1/20,15,0,1,1.6508,10.2679
Equatorial Guinea,4/2/20,15,0,1,1.6508,10.2679
Equatorial Guinea,4/3/20,16,0,1,1.6508,10.2679
Equatorial Guinea,4/4/20,16,0,1,1.6508,10.2679
Equatorial Guinea,4/5/20,16,0,1,1.6508,10.2679
Equatorial Guinea,4/6/20,16,0,3,1.6508,10.2679
Equatorial Guinea,4/7/20,16,0,3,1.6508,10.2679
Equatorial Guinea,4/8/20,18,0,3,1.6508,10.2679
Equatorial Guinea,4/9/20,18,0,3,1.6508,10.2679
Equatorial Guinea,4/10/20,18,0,3,1.6508,10.2679
Equatorial Guinea,4/11/20,18,0,3,1.6508,10.2679
Equatorial Guinea,4/12/20,21,0,3,1.6508,10.2679
Equatorial Guinea,4/13/20,21,0,4,1.6508,10.2679
Equatorial Guinea,4/14/20,41,0,4,1.6508,10.2679
Equatorial Guinea,4/15/20,51,0,4,1.6508,10.2679
Equatorial Guinea,4/16/20,51,0,4,1.6508,10.2679
Equatorial Guinea,4/17/20,79,0,4,1.6508,10.2679
Equatorial Guinea,4/18/20,79,0,4,1.6508,10.2679
Equatorial Guinea,4/19/20,79,0,4,1.6508,10.2679
Equatorial Guinea,4/20/20,79,0,7,1.6508,10.2679
Equatorial Guinea,4/21/20,83,0,7,1.6508,10.2679
Equatorial Guinea,4/22/20,84,1,7,1.6508,10.2679
Equatorial Guinea,4/23/20,84,1,7,1.6508,10.2679
Equatorial Guinea,4/24/20,214,1,7,1.6508,10.2679
Equatorial Guinea,4/25/20,258,1,7,1.6508,10.2679
Equatorial Guinea,4/26/20,258,1,8,1.6508,10.2679
Equatorial Guinea,4/27/20,258,1,9,1.6508,10.2679
Equatorial Guinea,4/28/20,315,1,9,1.6508,10.2679
Equatorial Guinea,4/29/20,315,1,9,1.6508,10.2679
Equatorial Guinea,4/30/20,315,1,9,1.6508,10.2679
Equatorial Guinea,5/1/20,315,1,9,1.6508,10.2679
Equatorial Guinea,5/2/20,315,1,9,1.6508,10.2679
Equatorial Guinea,5/3/20,315,1,9,1.6508,10.2679
Equatorial Guinea,5/4/20,315,3,13,1.6508,10.2679
Equatorial Guinea,5/5/20,315,3,13,1.6508,10.2679
Equatorial Guinea,5/6/20,439,4,13,1.6508,10.2679
Equatorial Guinea,5/7/20,439,4,13,1.6508,10.2679
Equatorial Guinea,5/8/20,439,4,13,1.6508,10.2679
Equatorial Guinea,5/9/20,439,4,13,1.6508,10.2679
Equatorial Guinea,5/10/20,439,4,13,1.6508,10.2679
Equatorial Guinea,5/11/20,439,4,13,1.6508,10.2679
Equatorial Guinea,5/12/20,439,4,13,1.6508,10.2679
Equatorial Guinea,5/13/20,522,6,13,1.6508,10.2679
Equatorial Guinea,5/14/20,583,7,13,1.6508,10.2679
Equatorial Guinea,5/15/20,594,7,22,1.6508,10.2679
Equatorial Guinea,5/16/20,594,7,22,1.6508,10.2679
Equatorial Guinea,5/17/20,594,7,22,1.6508,10.2679
Equatorial Guinea,5/18/20,719,7,22,1.6508,10.2679
Equatorial Guinea,5/19/20,825,7,22,1.6508,10.2679
Equatorial Guinea,5/20/20,890,7,22,1.6508,10.2679
Equatorial Guinea,5/21/20,903,10,22,1.6508,10.2679
Equatorial Guinea,5/22/20,960,11,165,1.6508,10.2679
Equatorial Guinea,5/23/20,960,11,165,1.6508,10.2679
Equatorial Guinea,5/24/20,960,11,165,1.6508,10.2679
Equatorial Guinea,5/25/20,1043,12,165,1.6508,10.2679
Equatorial Guinea,5/26/20,1043,12,165,1.6508,10.2679
Equatorial Guinea,5/27/20,1043,12,165,1.6508,10.2679
Equatorial Guinea,5/28/20,1043,12,165,1.6508,10.2679
Equatorial Guinea,5/29/20,1306,12,200,1.6508,10.2679
Equatorial Guinea,5/30/20,1306,12,200,1.6508,10.2679
Equatorial Guinea,5/31/20,1306,12,200,1.6508,10.2679
Equatorial Guinea,6/1/20,1306,12,200,1.6508,10.2679
Equatorial Guinea,6/2/20,1306,12,200,1.6508,10.2679
Equatorial Guinea,6/3/20,1306,12,200,1.6508,10.2679
Equatorial Guinea,6/4/20,1306,12,200,1.6508,10.2679
Equatorial Guinea,6/5/20,1306,12,200,1.6508,10.2679
