Date,High,Low,Open,Close,Volume,Adj Close
5/15/2008,142.6300049,140.8300018,141.0399933,142.5299988,166927000,110.3426056
5/16/2008,142.8699951,141.6100006,142.8600006,142.6600037,204236800,110.4432602
5/19/2008,144.3000031,142.3000031,142.8099976,143.0500031,165664400,110.7451553
5/20/2008,142.3399963,141,142.2700043,141.8899994,178552100,109.8471527
5/21/2008,142.1199951,139,141.8099976,139.4900055,252724800,107.9891052
5/22/2008,140.1699982,139,139.4299927,139.5099945,170820400,108.0045929
5/23/2008,139.6600037,137.5200043,139.0500031,137.6399994,181376400,106.5568619
5/27/2008,139,137.5299988,137.8000031,138.6600037,168322900,107.3465576
5/28/2008,140,138,139.1699982,139.3000031,181288100,107.8420486
5/29/2008,140.9299927,139.0800018,139.1300049,140,173927200,108.3839188
5/30/2008,140.7400055,139.9400024,140.4700012,140.3500061,117362000,108.6548843
6/2/2008,139.8600006,138,139.8300018,138.8999939,181069900,107.532341
6/3/2008,139.6199951,137.2299957,139.3000031,138.0899963,271965700,106.9052658
6/4/2008,139.1600037,137.4600067,137.6999969,138.0200043,246637700,106.8510742
6/5/2008,140.8899994,138.3200073,138.5800018,140.7799988,237867100,108.9878006
6/6/2008,139.8000031,136.2200012,139.5500031,136.2899933,384276300,105.5117798
6/9/2008,137.5,135.4100037,136.8600006,136.6199951,228263900,105.7672348
6/10/2008,137.1000061,135.3500061,135.6699982,135.9400024,260234900,105.2408218
6/11/2008,136.2599945,133.9299927,135.9700012,133.9400024,283890100,103.6924667
6/12/2008,135.8699951,133.5200043,134.6000061,134.4499969,252791800,104.0872955
6/13/2008,136.5200043,134.4199982,135.1699982,136.1499939,244726900,105.4033737
6/16/2008,136.9299927,135.4600067,135.5500031,136.2299957,185832500,105.465332
6/17/2008,137.1199951,135.3699951,137.0700073,135.5700073,191707700,104.9543533
6/18/2008,135.5200043,133.7100067,134.6900024,134.25,265893000,103.9324951
6/19/2008,135.2400055,133.5,134.1499939,134.4199982,304204900,104.0640793
6/20/2008,133.0899963,131.2200012,132.8399963,131.5800018,289275700,102.3749237
6/23/2008,132.2299957,131.3200073,132.0899963,131.4499969,165096400,102.2737808
6/24/2008,132.4400024,130.1900024,131.0500031,131.1900024,267300600,102.0714874
6/25/2008,133.3999939,131.2400055,131.7200012,131.8099976,287853900,102.5538559
6/26/2008,131.4199982,128.0800018,130.5700073,128.2299957,297775000,99.76848602
6/27/2008,128.8600006,127.0400009,128.2799988,127.5299988,303423400,99.22386932
6/30/2008,128.9100037,127.3000031,127.8899994,127.9800034,258842600,99.57397461
7/1/2008,128.4700012,125.9300003,126.5199966,128.3800049,388622000,99.88518524
7/2/2008,129.1600037,125.9499969,128.7899933,126.1800003,288064600,98.17349243
7/3/2008,127.1100006,124.9899979,127.1100006,126.3099976,239352500,98.27466583
7/7/2008,127.3399963,123.9199982,126.7900009,125.0199966,372427300,97.27098846
7/8/2008,127.3899994,124.1999969,124.9899979,127.2399979,375973700,98.99822235
7/9/2008,127.7399979,124.3899994,127.5,124.7900009,336729400,97.09202576
7/10/2008,125.7900009,123.5800018,124.4300003,125.3000031,436475700,97.4888382
7/11/2008,125.9000015,122.4899979,123.9700012,123.8399963,481124600,96.35289001
7/14/2008,125.5,122.4000015,125.2600021,122.7200012,322720800,95.48145294
7/15/2008,123.4899979,120.0199966,121.8000031,120.9899979,502502500,94.1354599
7/16/2008,124.5699997,121.0999985,121.4499969,123.9599991,371642900,96.44622803
7/17/2008,126.2600021,124.0899963,125.1399994,125.1999969,375490600,97.41100311
7/18/2008,126.4199982,125.1500015,126.1699982,125.9800034,267030100,98.01789093
7/21/2008,126.8000031,125.1900024,126.5100021,126.0500031,222863000,98.07234955
7/22/2008,127.8000031,124.8499985,125.1500015,127.4800034,296904200,99.18492889
7/23/2008,129.1499939,127.5500031,127.8899994,128.1699982,311698400,99.72182465
7/24/2008,128.4100037,125.1600037,128.3399963,125.5100021,248634500,97.65220642
7/25/2008,126.4899979,125.1699982,125.8899994,125.4800034,219131000,97.62884521
7/28/2008,126.0599976,123.4199982,125.5100021,123.6399994,205201300,96.19725037
7/29/2008,126.3799973,123.6399994,123.9800034,126.2799988,261505600,98.25131226
7/30/2008,128.6000061,126.2799988,127.1100006,128.5299988,354710000,100.001915
7/31/2008,128.5700073,126.6299973,127.4000015,126.8300018,277402100,98.67922974
8/1/2008,127.2799988,125.4599991,127.1200027,126.1600037,248690900,98.15791321
8/4/2008,126.1399994,124.7600021,126.0400009,124.9899979,188239600,97.24760437
8/5/2008,128.5599976,124.9700012,126.0199966,128.3600006,251577600,99.86961365
8/6/2008,129.3000031,127.4800034,128.0200043,128.9299927,209555400,100.313118
8/7/2008,128.4400024,126.5400009,127.9599991,127.0100021,246312500,98.81928253
8/8/2008,129.9299927,126.3799973,126.5800018,129.3699951,260811700,100.6554718
8/11/2008,131.5099945,129.2299957,129.4700012,130.7100067,249425800,101.6980286
8/12/2008,130.6999969,128.7299957,130.2799988,129.3500061,213200800,100.6399078
8/13/2008,129.6499939,127.6699982,128.7899933,128.5700073,256393200,100.0330353
8/14/2008,130.2799988,127.75,127.8399963,129.5399933,239555300,100.7877197
8/15/2008,130.5,129.3000031,129.9299927,130.1699982,181000800,101.2779007
8/18/2008,130.4799957,127.6600037,130.4299927,128.3899994,172275100,99.89299011
8/19/2008,127.6900024,126.5299988,127.4199982,126.9899979,194673700,98.80374146
8/20/2008,127.9499969,126.3399963,127.3899994,127.5800018,225498200,99.26274872
8/21/2008,128.4400024,126.5999985,126.75,127.8000031,180609800,99.43392944
8/22/2008,129.6499939,127.8000031,128.6699982,129.6499939,167715300,100.8732834
8/25/2008,129.6499939,126.75,128.8000031,127.0199966,171936900,98.82706451
8/26/2008,127.8700027,126.5800018,127.0199966,127.3899994,159117200,99.1149292
8/27/2008,128.8300018,127.3000031,127.5500031,128.6300049,171032800,100.0796661
8/28/2008,130.3399963,129.1100006,129.2799988,130.1900024,167537100,101.2934647
8/29/2008,130.1399994,128.5099945,129.7299957,128.7899933,189195800,100.2042007
9/2/2008,130.7100067,127.5199966,130.0299988,127.9899979,252364900,99.58177185
9/3/2008,128.5,126.9300003,127.8799973,127.8799973,251947000,99.49615479
9/4/2008,127.2300034,123.9599991,126.9700012,124.0299988,340042500,96.50072479
9/5/2008,124.9499969,122,123.2900009,124.4199982,289503400,96.80414581
9/8/2008,128.2400055,124.4199982,128.0399933,126.9899979,364075300,98.80374146
9/9/2008,127.3600006,122.8000031,127.0999985,123.2200012,377326800,95.87049103
9/10/2008,124.9000015,122.5500031,123.8899994,123.7200012,298916600,96.25952148
9/11/2008,125.7399979,121.5999985,122.1200027,125.5100021,375369400,97.65220642
9/12/2008,126.2099991,123.8300018,124.2900009,126.0899963,297851200,98.10346985
9/15/2008,125.6500015,119.8899994,121.6299973,120.0899963,483607000,93.43523407
9/16/2008,122.3199997,117,117.1999969,122.0999985,581744300,94.99906921
9/17/2008,121.8499985,116,119.6399994,116.6100006,624095600,90.72763824
9/18/2008,121.7900009,113.8000031,118.0500031,120.0699997,776114700,93.41964722
9/19/2008,128,123.3300018,126.6999969,124.1200027,501087800,97.1297226
9/22/2008,124.75,120.3600006,124.4499969,121.3099976,249966500,94.93074799
9/23/2008,122.0199966,118.2799988,120.8499985,118.5500031,327470400,92.77092743
9/24/2008,120,117.7900009,119.3499985,118.9300003,311818400,93.06828308
9/25/2008,121.9100037,118.4400024,119.4000015,120.7900009,328253000,94.52381897
9/26/2008,121.5,118.5100021,118.8300018,120.8499985,285917400,94.57076263
9/29/2008,119.3399963,110.9700012,119.1399994,111.3799973,459562300,87.1600647
9/30/2008,116.8000031,110.5299988,113.5100021,115.9899979,328154400,90.76759338
10/1/2008,116.6900024,113.9499969,115.2699966,116.0599976,332783000,90.82236481
10/2/2008,115.1100006,111.0599976,114.9499969,111.8499985,365337800,87.52785492
10/3/2008,115.4499969,109.6800003,112.8600006,110.3399963,461798000,86.34621429
10/6/2008,107.6200027,100.6399994,107.1500015,104.7200012,610637500,81.94829559
10/7/2008,107.3300018,99.65000153,106.8399963,100.0299988,540012100,78.27815247
10/8/2008,102.1800003,96.80999756,97.51999664,97.51000214,725414800,76.30612183
10/9/2008,100.6200027,90.25,99.66000366,90.69999695,534485200,70.97698212
10/10/2008,93.94000244,83.58000183,86.76000214,88.5,871026300,69.25538635
10/13/2008,101.3499985,89.94999695,93.87000275,101.3499985,455584000,79.31111145
10/14/2008,105.5299988,97.11000061,104.6999969,99.84999847,546268300,78.13729858
10/15/2008,97.80000305,89.70999908,97.45999908,90.01999664,484627500,70.44484711
10/16/2008,94.76999664,86.54000092,91.29000092,93.76999664,708811200,73.3793869
10/17/2008,98.58999634,91.65000153,91.98999786,93.20999908,476649000,72.94116211
10/20/2008,99.09999847,94.08999634,95.34999847,98.80999756,321294200,77.32345581
10/21/2008,98.63999939,95.22000122,96.97000122,95.86000061,356502000,75.01493835
10/22/2008,95.86000061,87.52999878,93.19999695,90.63999939,516168000,70.93005371
10/23/2008,92.44999695,85.80999756,90.29000092,91.69000244,634666400,71.75170898
10/24/2008,89.91999817,84,84.05999756,87.04000092,545812600,68.11287689
10/27/2008,89.51000214,83.69999695,85.97000122,83.94999695,397288600,65.69480896
10/28/2008,94.23999786,84.52999878,87.33999634,93.76000214,639939500,73.37160492
10/29/2008,97.16999817,92.09999847,93.76999664,93.08000183,531270100,72.83943939
10/30/2008,96.54000092,92.90000153,95.77999878,96.30000305,414582100,75.3592453
10/31/2008,98.56999969,94.48000336,95.08000183,96.83000183,411394000,75.77399445
11/3/2008,97.69000244,95.94999695,96.77999878,97.11000061,205419400,75.99311066
11/4/2008,100.8600006,96.70999908,99.05999756,100.4100037,346793400,78.57552338
11/5/2008,100.7099991,95,99.19999695,96.19000244,387844100,75.2731781
11/6/2008,95.44000244,90.05999756,94.45999908,90.86000061,477721900,71.10219574
11/7/2008,94,90.5,91.65000153,93.86000061,380391000,73.44982147
11/10/2008,95.52999878,90.91999817,95.20999908,92.62999725,301773000,72.48731232
11/11/2008,92.13999939,88.65000153,90.76000214,89.76999664,418498200,70.24921417
11/12/2008,88.94999695,85.12000275,88.23000336,85.81999969,454330600,67.15816498
11/13/2008,91.73000336,82.08999634,86.12999725,91.16999817,753141900,71.34477234
11/14/2008,92.05999756,86.51999664,89.41000366,86.62000275,540352300,67.78421021
11/17/2008,88.55999756,85.16000366,86.37999725,85.47000122,415254900,66.88428497
11/18/2008,87.22000122,82.91000366,85.15000153,87.08000183,523811800,68.1441803
11/19/2008,86.87000275,80.91999817,85.91000366,81.5,558327600,63.77757263
11/20/2008,82.51000214,75.05000305,80.12999725,75.44999695,814180400,59.04315567
11/21/2008,80.90000153,74.33999634,77.45999908,79.51999664,718536500,62.22809219
11/24/2008,86.98999786,80.36000061,81.91999817,85.02999878,523305300,66.53996277
11/25/2008,87.51000214,83.81999969,87.30000305,85.66000366,454112400,67.03296661
11/26/2008,89.19000244,84.23999786,84.30000305,88.97000122,370134200,69.6231842
11/28/2008,90.12999725,88.48000336,88.62999725,90.08999634,118308100,70.49964905
12/1/2008,87.55000305,81.86000061,87.51000214,82.11000061,369927100,64.25492859
12/2/2008,85.48999786,82.04000092,83.47000122,85.26999664,469508400,66.72776794
12/3/2008,87.83000183,83.13999939,83.40000153,87.31999969,519863500,68.3319931
12/4/2008,88.05000305,83.73999786,86.05999756,85.30000305,444173800,66.75124359
12/5/2008,88.41999817,82.23999786,83.65000153,87.93000031,471905300,68.80932617
12/8/2008,92.37999725,88.08000183,90.33999634,91,412859300,71.21174622
12/9/2008,92.12999725,88.98000336,90.37000275,89.5,370790000,70.03792572
12/10/2008,91.36000061,89,90.31999969,90.11000061,396187400,70.51527405
12/11/2008,91,87.37000275,89.54000092,87.94000244,365061000,68.81718445
12/12/2008,89.06999969,85.19999695,85.55000305,88.98999786,415060400,69.63882446
12/15/2008,89.15000153,86.29000092,89.01999664,87.75,256694200,68.66847992
12/16/2008,92.01999664,88.18000031,91.87999725,91.87999725,377699500,71.90039825
12/17/2008,92.43000031,90.05999756,90.83999634,90.98999786,281819800,71.20392609
12/18/2008,91.66999817,88.20999908,91.40000153,89.29000092,374673300,69.87361145
12/19/2008,90.62000275,88.08999634,89.09999847,88.19000244,301451300,69.57302856
12/22/2008,88.66999817,85.48999786,88.58000183,87.05999756,243759500,68.68156433
12/23/2008,87.93000031,85.80000305,87.52999878,86.16000366,221625200,67.97157288
12/24/2008,86.87000275,86,86.44999695,86.66000366,62061600,68.36599731
12/26/2008,87.30000305,86.5,87.23999786,87.16000366,74767700,68.7604599
12/29/2008,87.33000183,85.59999847,87.23999786,86.91000366,127795900,68.56324005
12/30/2008,89.05000305,86.87999725,87.51000214,88.97000122,168256300,70.18836975
12/31/2008,90.97000122,88.87000275,89.08000183,90.23999786,193987200,71.19026184
1/2/2009,93.44000244,89.84999847,90.44000244,92.95999908,227566300,73.33608246
1/5/2009,93.66000366,91.88999939,92.62999725,92.84999847,240349700,73.24929047
1/6/2009,94.44999695,92.68000031,93.63999939,93.47000122,328260900,73.73841095
1/7/2009,92.26000214,90.19999695,92,90.66999817,280899200,71.52950287
1/8/2009,91.08999634,89.66999817,90.16000366,91.04000092,263834400,71.82139587
1/9/2009,91.31999969,85.36000061,91.16000366,89.08999634,330953600,70.28303528
1/12/2009,88.91000366,86.41000366,88.83999634,86.94999695,277858500,68.59476471
1/13/2009,87.87999725,86.19999695,86.73000336,87.11000061,356432300,68.72101593
1/14/2009,85.75,83.16000366,85.54000092,84.37000275,435491600,66.55945587
1/15/2009,85.25,81.72000122,84.12000275,84.40000153,532647300,66.58308411
1/16/2009,85.98999786,83.05000305,85.86000061,85.05999756,399237200,67.1037674
1/20/2009,85.05999756,80.05000305,84.23000336,80.56999969,419855200,63.5616188
1/21/2009,84.23999786,80.47000122,81.94000244,84.05000305,364360700,66.30698395
1/22/2009,84.04000092,81.16999817,82.41999817,82.75,427940300,65.28141785
1/23/2009,83.98999786,80.56999969,80.90000153,83.11000061,386800600,65.56542206
1/26/2009,85.36000061,82.80999756,83.58999634,83.68000031,317978800,66.01509094
1/27/2009,85.15000153,83.30000305,84.12999725,84.52999878,273789700,66.68566895
1/28/2009,87.94999695,86.06999969,86.40000153,87.38999939,330007000,68.9418869
1/29/2009,87.48999786,84.47000122,86.11000061,84.55000305,294392500,66.70145416
1/30/2009,85.40000153,82.20999908,84.98000336,82.83000183,383383600,65.34452057
2/2/2009,83.18000031,81.30999756,81.56999969,82.58000183,288233300,65.14730072
2/3/2009,84.36000061,82.22000122,83.09999847,83.73999786,278385800,66.06241608
2/4/2009,85.37000275,83.04000092,84.30000305,83.33000183,322989300,65.73896027
2/5/2009,85.29000092,77.73000336,82.69999695,84.56999969,417679400,66.71720123
2/6/2009,87.33999634,84.68000031,84.86000061,86.98000336,366101700,68.61845398
2/9/2009,87.73999786,86.31999969,86.95999908,87.09999847,240075200,68.71311188
2/10/2009,87.02999878,82.44999695,86.26999664,83.11000061,536212800,65.56542206
2/11/2009,84.05000305,82.40000153,83.44999695,83.59999847,324442500,65.95198059
2/12/2009,83.81999969,81.05000305,82.16999817,83.66000366,469302200,65.99931335
2/13/2009,84.23999786,82.73999786,83.55000305,82.76000214,293998400,65.2893219
2/17/2009,82.95999908,79.16999817,80.16000366,79.22000122,478910100,62.49661636
2/18/2009,79.94000244,78.27999878,79.79000092,79.02999878,362964800,62.34672165
2/19/2009,80.15000153,78.01999664,79.83999634,78.18000031,316867500,61.67615891
2/20/2009,78.33999634,75.76999664,76.73000336,77.41999817,477176600,61.07658386
2/23/2009,78.26999664,74.58999634,78.26999664,74.65000153,379641400,58.89134216
2/24/2009,77.94999695,74.69999695,75.29000092,77.48000336,426260900,61.123909
2/25/2009,78.41999817,75.62999725,77.13999939,76.87000275,461985800,60.64268494
2/26/2009,79.66999817,75.52999878,77.81999969,75.62000275,363353900,59.65657425
2/27/2009,75.69000244,73.80999756,74.01000214,73.93000031,470510900,58.32330704
3/2/2009,73.91999817,70.37000275,72.51999664,70.59999847,426452600,55.69628143
3/3/2009,71.69999695,69.63999939,71.61000061,70.06999969,443761000,55.27816391
3/4/2009,72.87000275,70.06999969,71.23000336,71.73000336,462753100,56.58774567
3/5/2009,71.73000336,68.16999817,70.09999847,68.80000305,485549400,54.27627945
3/6/2009,70.44999695,67.09999847,69.40000153,68.91999817,490470000,54.37094116
3/9/2009,70,67.73000336,67.94999695,68.11000061,379905300,53.73193741
3/10/2009,72.37000275,69.37000275,69.51000214,72.16999817,406227900,56.93485641
3/11/2009,73.75,71.83000183,73,72.63999939,356648300,57.30565643
3/12/2009,75.75,71.97000122,72.62000275,75.5,409702700,59.56188583
3/13/2009,76.98000336,74.73000336,76.01000214,76.08999634,337474700,60.02735138
3/16/2009,77.97000122,75.80999756,76.95999908,75.86000061,360644900,59.84588623
3/17/2009,78.36000061,75.44999695,76.06999969,78.18000031,356814300,61.67615891
3/18/2009,80.90000153,77.06999969,77.80999756,79.93000031,473273200,63.05674744
3/19/2009,81,78.69000244,80.93000031,78.94000244,428520400,62.27570343
3/20/2009,78.91000366,76.52999878,78.76000214,76.70999908,371078200,60.94960785
3/23/2009,82.29000092,78.30999756,78.73999786,82.22000122,419933300,65.32757568
3/24/2009,82.36000061,80.51000214,81.23999786,80.59999847,330271000,64.04039001
3/25/2009,82.69999695,79.05999756,81.23000336,81.44999695,441775100,64.71577454
3/26/2009,83.30000305,81.31999969,82.25,83.11000061,422025200,66.03474426
3/27/2009,82.52999878,81.30999756,82.05000305,81.61000061,322332300,64.84289551
3/30/2009,79.87000275,77.95999908,79.80000305,78.79000092,324108500,62.6022644
3/31/2009,81.08000183,79.05000305,79.55999756,79.51999664,364238300,63.18227768
4/1/2009,81.41999817,78.33000183,78.52999878,81.05999756,377018300,64.40588379
4/2/2009,84.61000061,81.12999725,83.08000183,83.43000031,476230700,66.28897858
4/3/2009,84.27999878,82.66999817,83.48999786,84.26000214,284646300,66.94841766
4/6/2009,84.27999878,82.29000092,83.33999634,83.59999847,264866600,66.42404938
4/7/2009,82.65000153,81.51000214,82.25,81.65000153,258947800,64.87464905
4/8/2009,82.94000244,81.54000092,82.05999756,82.52999878,230402800,65.57389069
4/9/2009,85.81999969,84.33000183,84.66999817,85.80999756,269653500,68.1799469
4/13/2009,86.54000092,84.58000183,84.91999817,85.83000183,224847500,68.19587708
4/14/2009,85.76000214,84.08000183,85.02999878,84.34999847,276598800,67.01992035
4/15/2009,85.41999817,83.61000061,83.83999634,85.25,250726100,67.73503113
4/16/2009,87.15000153,84.76999664,85.93000031,86.5,335202900,68.72821045
4/17/2009,87.65000153,86.13999939,86.83000183,87.08000183,262649000,69.18907166
4/20/2009,87.05000305,83.33999634,85.54000092,83.43000031,293690100,66.28897858
4/21/2009,85.12999725,82.75,82.81999969,85.05999756,114090900,67.58410645
4/22/2009,86.33999634,84.06999969,84.29000092,84.54000092,340395200,67.17089844
4/23/2009,85.41999817,83.62999725,84.70999908,85.37000275,324903700,67.83039093
4/24/2009,87.30999756,85.69000244,86.02999878,86.66000366,287703000,68.85534668
4/27/2009,87.01000214,85.54000092,85.68000031,85.83999634,289581600,68.20381165
4/28/2009,86.58999634,84.76000214,84.97000122,85.56999969,247926300,67.9892807
4/29/2009,88.36000061,86.30000305,86.51999664,87.38999939,311505700,69.43537903
4/30/2009,89.01999664,86.91999817,88.55000305,87.41999817,301419800,69.45917511
5/1/2009,88.20999908,86.72000122,87.44000244,87.88999939,236110300,69.83263397
5/4/2009,90.94000244,88.37999725,88.55000305,90.87999725,287120000,72.20832825
5/5/2009,90.93000031,89.83999634,90.56999969,90.56999969,243036300,71.96203613
5/6/2009,92.19999695,90.61000061,91.68000031,92.13999939,291941000,73.20943451
5/7/2009,93.15000153,90.27999878,93.01000214,90.86000061,317728000,72.19244385
5/8/2009,93.22000122,91.44000244,92.02999878,92.98000336,299081700,73.8768692
5/11/2009,92.11000061,91.04000092,91.69999695,91.23999786,247923600,72.49436951
5/12/2009,91.83000183,89.84999847,91.62999725,90.97000122,282431300,72.27980804
5/13/2009,90.01000214,88.5,89.73999786,88.68000031,269619100,70.46030426
5/14/2009,90.12000275,88.5,88.72000122,89.44000244,260098700,71.06420135
5/15/2009,90,88.15000153,89.37000275,88.70999908,271502700,70.48417664
5/18/2009,91.33999634,88.56999969,89.55000305,91.23000336,241447400,72.48641968
5/19/2009,91.97000122,90.80999756,91.18000031,91.12000275,206102200,72.39901733
5/20/2009,92.80000305,90.41000366,91.94999695,90.51000214,285722200,71.91436768
5/21/2009,89.80000305,88.26000214,89.45999908,89.20999908,258988400,70.88145447
5/22/2009,90,88.68000031,89.45999908,89.01999664,166811900,70.73047638
5/26/2009,91.55999756,88.31999969,88.36000061,91.30000305,236318500,72.54201508
5/27/2009,91.75,89.52999878,91.44000244,89.66999817,246015800,71.24694824
5/28/2009,91.33999634,89.09999847,90.45999908,90.91999817,289095000,72.2401123
5/29/2009,93.69999695,90.68000031,91.41999817,92.52999878,258641500,73.51934052
6/1/2009,95.16999817,93.43000031,93.66999817,94.76999664,276246800,75.2991333
6/2/2009,95.37000275,94.23000336,94.40000153,94.84999847,230874500,75.36266327
6/3/2009,94.12999725,92.76000214,94.04000092,93.65000153,235310500,74.40919495
6/4/2009,94.66999817,93.30000305,94,94.52999878,210102300,75.10840607
6/5/2009,95.66999817,93.80000305,95.48999786,94.55000305,284257900,75.1242981
6/8/2009,95.09999847,93.04000092,93.83999634,94.16000366,238565100,74.81443787
6/9/2009,95.13999939,94.01999664,94.69000244,94.63999939,225125500,75.19580841
6/10/2009,95.48999786,93.19000244,95.48000336,94.40000153,296100400,75.00512695
6/11/2009,96.11000061,94.55999756,94.58000183,94.81999969,275414200,75.33885956
6/12/2009,95.13999939,94,94.40000153,95.08000183,184361800,75.54543304
6/15/2009,94.01999664,92.40000153,93.95999908,92.90000153,224190500,73.81330872
6/16/2009,93.29000092,91.58000183,93.23000336,91.63999939,227319000,72.81218719
6/17/2009,92.33000183,90.83000183,91.59999847,91.55000305,223445200,72.74067688
6/18/2009,92.66999817,91.25,91.69000244,92.22000122,211725100,73.27300262
6/19/2009,92.69999695,91.51999664,92.58000183,92.04000092,215655600,73.54308319
6/22/2009,91.19000244,89.25,91.13999939,89.27999878,251913600,71.33774567
6/23/2009,89.87999725,88.84999847,89.47000122,89.34999847,188309800,71.39367676
6/24/2009,91.08000183,89.59999847,90.16000366,90.12000275,211577700,72.00894928
6/25/2009,92.16999817,89.56999969,89.66999817,92.08000183,279411000,73.57502747
6/26/2009,92.23999786,91.26999664,91.76999664,91.83999634,167579000,73.38330841
6/29/2009,92.81999969,91.59999847,92.11000061,92.69999695,168481300,74.0704422
6/30/2009,93.05999756,91.26999664,92.72000122,91.94999695,228888200,73.47117615
7/1/2009,93.23000336,92.20999908,92.33999634,92.33000183,173041100,73.77481842
7/2/2009,92.36000061,89.76000214,91.12999725,89.80999756,212309900,71.76126099
7/6/2009,89.93000031,88.66000366,88.94000244,89.80000305,174499600,71.75326538
7/7/2009,89.81999969,88,89.70999908,88.05999756,197088900,70.36290741
7/8/2009,88.80000305,87,88.58999634,88,248050500,70.31499481
7/9/2009,88.90000153,87.91000366,88.61000061,88.16999817,163777600,70.45083618
7/10/2009,88.48999786,87.34999847,87.69999695,87.95999908,173520300,70.28303528
7/13/2009,90.16999817,87.58999634,88.30999756,90.09999847,217413500,71.99295044
7/14/2009,90.69000244,89.73000336,90.37999725,90.61000061,181487400,72.40048981
7/15/2009,93.51000214,90.68000031,91.80999756,93.26000214,220877900,74.51791382
7/16/2009,94.51000214,92.81999969,93,93.11000061,231174500,74.39806366
7/17/2009,94.31999969,93.54000092,94.05999756,94.12999725,138561700,75.21308136
7/20/2009,95.29000092,94.19000244,94.68000031,95.12999725,164179400,76.01211548
7/21/2009,95.90000153,94.41999817,95.87000275,95.56999969,217718300,76.36369324
7/22/2009,96.12999725,94.88999939,94.95999908,95.55000305,196068100,76.34772491
7/23/2009,98.08000183,95.52999878,95.61000061,97.66000366,258795500,78.03368378
7/24/2009,98.13999939,96.69000244,97.19999695,98.05999756,154003100,78.35327911
7/27/2009,98.40000153,97.33999634,97.87999725,98.34999847,159259400,78.58501434
7/28/2009,98.37000275,97.05999756,97.66000366,97.88999939,186685200,78.21742249
7/29/2009,98.08999634,96.98000336,97.44000244,97.65000153,194399300,78.02567291
7/30/2009,99.83000183,98.59999847,98.83000183,98.66999817,225575400,78.84069824
7/31/2009,99.47000122,98.37999725,98.65000153,98.80999756,207358000,78.95254517
8/3/2009,100.5299988,99.30999756,99.84999847,100.4400024,175776900,80.25498962
8/4/2009,100.8399963,99.77999878,99.98999786,100.6999969,176714600,80.46269989
8/5/2009,100.8600006,99.58000183,100.7699966,100.4100037,184726400,80.23101807
8/6/2009,101.0199966,99.41999817,100.8700027,99.88999939,193203800,79.81552124
8/7/2009,102.0299988,100.3899994,100.9400024,101.1999969,220640900,80.86222076
8/10/2009,101.2200012,100.2699966,100.7399979,100.9899979,130898700,80.69444275
8/11/2009,100.6100006,99.45999908,100.5400009,99.73000336,157301000,79.68768311
8/12/2009,101.5599976,99.51000214,99.55999756,100.8000031,219052400,80.54266357
8/13/2009,101.6100006,100.2600021,101.2600021,101.5699997,176449500,81.15788269
8/14/2009,101.5999985,99.69999695,101.5199966,100.7900009,199616100,80.53462982
8/17/2009,98.94999695,98.11000061,98.84999847,98.30999756,237667500,78.55304718
8/18/2009,99.44000244,98.34999847,98.52999878,99.08999634,173461500,79.17629242
8/19/2009,100.3000031,98.20999908,98.30999756,99.95999908,192812800,79.87143707
8/20/2009,101.2200012,99.87000275,100.0899963,100.9899979,174131300,80.69444275
8/21/2009,103.1299973,101.6200027,101.8199997,102.9700012,224605000,82.27653503
8/24/2009,103.9499969,102.5899963,103.3899994,102.9599991,191279000,82.26855469
8/25/2009,104.2600021,102.9400024,103.3700027,103.1600037,215310600,82.4283371
8/26/2009,103.6399994,102.4899979,102.8399963,103.1699982,194620700,82.43636322
8/27/2009,103.7200012,101.9400024,103.1100006,103.4000015,196230100,82.62014008
8/28/2009,104.3499985,102.6699982,104.2300034,103.3799973,147024400,82.60413361
8/31/2009,102.5800018,101.7900009,102.3700027,102.4599991,176051600,81.86904144
9/1/2009,103.2399979,99.98999786,101.9499969,100.1999969,321276800,80.06319427
9/2/2009,100.4400024,99.56999969,99.77999878,99.81999969,171805000,79.75956726
9/3/2009,100.7699966,99.58999634,100.4000015,100.6500015,143572300,80.42276764
9/4/2009,102.0899963,100.5500031,100.8499985,102.0599976,142687900,81.54943085
9/8/2009,103.0500031,102.3899994,103,102.9400024,132909100,82.25253296
9/9/2009,104.0800018,102.8000031,103.1200027,103.7300034,154612500,82.88379669
9/10/2009,104.8600006,103.2200012,103.8000031,104.7900009,162902400,83.73078156
9/11/2009,105.3000031,104.2799988,104.9899979,104.7699966,152360100,83.71479797
9/14/2009,105.4599991,103.1500015,103.8799973,105.2799988,149593800,84.12231445
9/15/2009,106.1100006,104.7600021,105.4499969,105.7200012,196795900,84.47389221
9/16/2009,107.3399963,105.7300034,106.0999985,107.3199997,206406300,85.75233459
9/17/2009,108.0599976,106.5699997,107.1699982,107.1600037,229170900,85.62449646
9/18/2009,107.1600037,106.3600006,107.1500015,106.7200012,153799100,85.67906189
9/21/2009,107,105.6600037,105.8899994,106.4499969,151892000,85.46231079
9/22/2009,107.3700027,106.5999985,107.0800018,107.0699997,143126700,85.96006012
9/23/2009,108.0299988,105.9899979,107.3199997,106.1800003,225947400,85.24555206
9/24/2009,106.6399994,104.5500031,106.4100037,105.0100021,228636800,84.30622864
9/25/2009,105.3600006,104.0899963,104.7799988,104.4499969,204059000,83.85662842
9/28/2009,106.5500031,104.8300018,104.8499985,106.3199997,118285800,85.35797882
